name,reviews.text,reviews.rating
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","I had an old (non-backlit) Kindle and loved it. When this one went on sale I bought one for my son (an avid reader like me) and he liked it so much I bought one for my wife next time it went on sale. I was going to get one for myself but the sale ended. I forgot about it, just kept using my old Kindle. Then lo and behold it went on sale again so I ran out and finally got one for myself. Keep in mind my primary use of it is as an e-reader and for that I can't imagine a better device. I can also pop online and check my email etc but I only do that when I'm on a secure WIFI (e.g. at home or a friends; I don't use hotel etc even if there is a 'password' because shared WIFI's are insecure). So for $40 it can't be beat.",5.0
"Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black,,,
Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black,,,",Great! Fun! I wish it was wireless I understand the Tap is wireless but why wouldn't everything be wireless.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",My daughter preferred the ipad. The apps are a little complicated for her age she is 2.,3.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","I love the box, lots of features, can use on any tv home and vacation..",5.0
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,","This was bought as a replacement to a shattered screen kindle. We are always happy with our kindle but can i just tell you how easy it was to set up the replacement!?!? Literally no strain on the brain, follow screen instructions and EVERYTHING from old kindle transferred over flawlessly! Awesome!",4.0
"All-New Kindle E-reader - Black, 6 Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers,,",Nice and compact. Better than the older models.,4.0
"Echo (White),,,
Echo (White),,,",Amazon Alexa is amazing. Does more then I imagined. Easy to install and quick to learn how to use. Alexa is used each and everyday.,5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","This is great for a reader. I was hoping to get a Kindle Paperwhite that had internet access through a browser. From I can tell that option is not available. But, we definately wanted the PaperWhite.",4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Great little tablet for the price !! Bought it for the kids when they come over, can't beat it!",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Kindle Fire is a decent tablet. The only turn off is the way Amazon has massacred the Android OS and makes it incompatible with chromecast most of the time. It's a great tablet for reading and saving media on the go. Other than the OS, Kindle Fire is a decent buy.",3.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Great device. Bought 3 of them for grandkids.. 7 of them have them.,5.0
"Echo (White),,,
Echo (White),,,",Bought extra for a gift. Plan to give it for a Christmas present.,5.0
"Echo (White),,,
Echo (White),,,",We upgraded from the dot to the Echo and we are glad we did!!!,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I think this is the best table for reading books and just browsing the net.,5.0
"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers,",The Kindle is very great reader and recommendable for people.,4.0
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",I had got this tablet for my niece for her bday and it's the best.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Quality of kindle is pretty okay. Just wish charge would last more than 2 hours when child is playing games after being fully charged.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Has some good apps and performance is good for the specs.,4.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",Had previously been using third gen kindle (2011) but this paperwhite is a great upgrade. Love the backlight and new font.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Got this for my boyfriend for Christmas and he loves it.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Light weight easy to take with u . From reading to Facebook for all your little needs,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Works well for children. It is user friendly and easy to use.,5.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,",Fun product to own. Not much guidance from store staff on product features.,4.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,","Echo/Alexa wake me in the morning, keeps me company with music during the day and sounds the alarm for me to go to bed. Really have not put it through its paces and have not bought any ""smart"" attachments. Would not work with my enterprise network/w-fi at work, but it a nice touch at home.",4.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","For those who truly just want an EReader, the kindle gets the job done. No glare , easy to use.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",My wife purchased this tablet for my sister birthday. She really loved her tablet,4.0
"Echo (White),,,
Echo (White),,,",Easy to set up. Lots of great apps to pick from to expand its usefulness. Great selection of music.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Bought this for my sister in law for Christmas. She can't put it down as she loves it so much. Great product for the price. Has everything she wanted on a tablet. Great beginner tablet and so easy for her to use.,5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",it's all i needed while away from my computer on the go and at work.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Great tablet for a 4 year old to put learning games on,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Nice budget tablet fast and does the job. For the price is a nice tablet.,4.0
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,","Thrilled with the ease of use, so easy to navigate! I wish I had started with a tablet like this, it would have saved me a lot of frustration.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Purchased for step father who wasn't into technology (still has a flip phone). He was able to get the tablet up and running and was surfing online with no problems. Great tablet for beginners.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","It was a Christmas present for my children and I think I made a excellent choice. I don't hear all the nagging and irritating out of them.I finally get to have a peace of mind also make sure to get insurance.I think the price was good to, I wish I didn't wait so late to make my purchase so I could have gotten them different colors.",5.0
"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers,",New kindle is so much better than paperwhite. Kitty hair always used to get stuck around the borders of the paperwhite - not a problem with the voyage.,5.0
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Tablet met all her needs! She loves it! Great purchase,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Affordable, versatile and easy to use whether it is for e-reading or searching the web.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",It works perfectly and I like it . I might get another one for Christmas gift,4.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Bought for our son so he wouldn't have to carry books back from his deployment,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",This tablet is a good size for 4-8 years olds for their first one. After I bought and downloaded a few aps I realized that I should have gotten the tablet with more memory. Otherwise a good product. The table cover is a must to protect tablet,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I like playing the games on it and doing email and music that I can listen too.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","My kids are always arguing about who gets to play on my iPad. This should eliminate the arguments, it's a good tablet that is expandable and for $50 you can't go wrong.",5.0
"Echo (White),,,
Echo (White),,,",The Echo by Amazon has exceeded even my own high expectations (which is quite an acheivement)!,5.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,",Takes awhile learning the product. But once you do it works great,4.0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case","Bought this for my 4 years old granddaughter and she loves it. It has all the books, apps, videos that she needs to learn and play. I love it cause she plays on it and leaves mine alone ☺. It has everything on it and I can set parental guides. Best buy ever! !",5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Bought for a 6 years old she loves it and is always on it great starter tablet,5.0
"Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black,,,
Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black,,,","I have an Echo or an Echo Dot in almost every room in my house! The Echo has incredible sound for such a small device. The Echo Dot is not that hot as a speaker, but both of them work great for controlling your other smart home devices. I personally have it set up to control my Hue lights, my Schlage Connect lock (with a Wink Hub), and my Logitech Harmony Hub to control my entertainment system! Fantastic buy!",5.0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Hard time getting the free apps to load and the voice app to turn off when my seven year old accedently turned it on.,2.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","The Kindle Paperwhite is user friendly, light and easy to hold. I would highly recommend this electronic reader to anyone.",5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Wife loves it so makes my life better what else do you need to know past that.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Purchased on thanksgiving great price for the tablet.,4.0
"Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black,,,
Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black,,,","Love my Alexa! Love asking Alexa about the weather, traffic, etc.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","I bought this tablet as a gift for my mother-in-law, who is not very tech-savvy. She already owns a laptop, but was interested in getting a tablet to use while watching TV, rather than a whole laptop. She also travels around quite a bit, so having something light she could take with her was a big plus. I've owned a couple Amazon tablets before, so I had an idea of how they worked, and I wanted something at a low price point, so I decided on this. So far, she loves it! A couple of important points:-The low price point comes at the cost of hardware. After using my Fire HDX, this tablet felt just a little slow, but not excessively so. It performed better in basic tasks (loading apps, web browsing, etc) than I expected based on my experiences with other tablets at similar price points.-As an Amazon tablet, this runs a modified version of Android, but does NOT have baked-in access to Google services (including the Google Play Store). You will be restricted to Amazon-approved apps, unless you sideload apps on your own, or are able to get access to Google services yourself. Popular apps like Netflix, Skype, and Facebook are all present, but the selection pales in comparison to native Android.",5.0
